Date,Id,suburb,postalCode,sellPrice,bed,bath,car,propType
2018-02-20,37744,Moorebank,2170,570000,2.0,2,1.0,house
2018-02-19,37745,Prestons,2170,1000000,4.0,1,2.0,house
2018-02-19,37746,Casula,2170,860000,4.0,2,2.0,house
2018-02-19,37747,Liverpool,2170,435000,2.0,1,2.0,house
2018-02-17,37748,Moorebank,2170,1417000,5.0,3,2.0,house
2018-02-16,37749,Moorebank,2170,880000,3.0,2,2.0,house
2018-02-16,37750,Lurnea,2170,780000,3.0,1,4.0,house
2018-02-15,37751,Chipping Norton,2170,770000,4.0,3,2.0,house
2018-02-14,37752,Lurnea,2170,730000,3.0,1,2.0,house
2018-02-14,37753,Lurnea,2170,670000,4.0,2,2.0,townhouse
2018-02-13,37754,Liverpool,2170,512000,2.0,1,1.0,villa
2018-02-12,37755,Chipping Norton,2170,1000000,4.0,3,2.0,house
2018-02-12,37756,Mount Pritchard,2170,600000,3.0,1,1.0,house
2018-02-09,37757,Prestons,2170,1050000,4.0,2,2.0,house
2018-02-07,37758,Moorebank,2170,1115000,5.0,2,2.0,house
2018-02-07,37759,Casula,2170,862500,4.0,2,2.0,house
2018-02-07,37760,Hammondville,2170,836000,4.0,2,2.0,house
2018-02-07,37761,Prestons,2170,723000,4.0,2,2.0,house
2018-02-03,37762,Prestons,2170,805000,4.0,2,2.0,house
2018-02-03,37763,Lurnea,2170,766000,2.0,1,1.0,house
2018-02-03,37764,Hammondville,2170,605000,2.0,1,1.0,villa
2018-02-02,37765,Chipping Norton,2170,935000,3.0,1,4.0,house
2018-01-31,37766,Prestons,2170,820000,4.0,2,2.0,house
2018-01-31,37767,Prestons,2170,715000,4.0,2,2.0,duplex/semi-detached
2018-01-30,37768,Casula,2170,811000,4.0,2,2.0,house
2018-01-29,37769,Hammondville,2170,780000,3.0,1,1.0,house
2018-01-29,37770,Chipping Norton,2170,629000,3.0,2,1.0,townhouse
2018-01-27,37771,Moorebank,2170,945000,3.0,2,2.0,house
2018-01-24,37772,Moorebank,2170,580000,2.0,1,1.0,townhouse
2018-01-22,37773,Casula,2170,855000,4.0,3,2.0,house
2018-01-18,37774,Hammondville,2170,1000000,4.0,2,3.0,house
2018-01-18,37775,Chipping Norton,2170,870000,4.0,2,2.0,house
2018-01-17,37776,Lurnea,2170,747500,4.0,2,3.0,house
2018-01-16,37777,Moorebank,2170,945000,4.0,2,1.0,house
2018-01-16,37778,Moorebank,2170,940000,3.0,1,2.0,house
2018-01-16,37779,Chipping Norton,2170,930000,4.0,3,,house
2018-01-12,37780,Moorebank,2170,830000,4.0,1,1.0,house
2017-12-29,37781,Chipping Norton,2170,680000,3.0,2,1.0,townhouse
2017-12-22,37782,Hammondville,2170,875000,5.0,2,2.0,house
2017-12-22,37783,Prestons,2170,810000,4.0,2,2.0,house
2017-12-22,37784,Prestons,2170,800150,3.0,2,2.0,house
2017-12-21,37785,Moorebank,2170,950000,3.0,2,2.0,house
2017-12-21,37786,Chipping Norton,2170,745000,3.0,2,2.0,townhouse
2017-12-20,37787,Lurnea,2170,850000,5.0,3,4.0,house
2017-12-20,37788,Casula,2170,805000,3.0,2,2.0,house
2017-12-19,37789,Moorebank,2170,1040000,3.0,2,6.0,house
2017-12-18,37790,Chipping Norton,2170,860000,4.0,2,2.0,duplex/semi-detached
2017-12-16,37791,Casula,2170,751400,4.0,3,2.0,townhouse
2017-12-15,37792,Moorebank,2170,860000,4.0,2,1.0,house
2017-12-13,37793,Moorebank,2170,970000,5.0,3,2.0,duplex/semi-detached
2017-12-12,37794,Mount Pritchard,2170,590000,3.0,1,1.0,house
2017-12-11,37795,Moorebank,2170,1150000,4.0,2,2.0,house
2017-12-09,37796,Chipping Norton,2170,1151000,4.0,2,2.0,house
2017-12-09,37797,Chipping Norton,2170,960000,4.0,1,2.0,house
2017-12-09,37798,Moorebank,2170,932000,3.0,1,2.0,house
2017-12-09,37799,Casula,2170,770000,4.0,2,2.0,house
2017-12-06,37800,Moorebank,2170,1255000,4.0,2,2.0,house
2017-12-04,37801,Casula,2170,882000,4.0,2,2.0,house
2017-12-04,37802,Prestons,2170,735000,4.0,2,2.0,house
2017-12-02,37803,Warwick Farm,2170,710000,3.0,1,1.0,house
2017-12-01,37804,Moorebank,2170,980000,4.0,2,1.0,house
2017-12-01,37805,Lurnea,2170,720000,3.0,1,4.0,house
2017-11-28,37806,Lurnea,2170,715000,3.0,1,2.0,house
2017-11-27,37807,Moorebank,2170,991000,4.0,3,1.0,house
2017-11-27,37808,Moorebank,2170,945000,3.0,2,2.0,house
2017-11-25,37809,Prestons,2170,840000,4.0,2,3.0,house
2017-11-25,37810,Casula,2170,820000,4.0,2,2.0,house
2017-11-25,37811,Liverpool,2170,715000,3.0,1,3.0,house
2017-11-24,37812,Prestons,2170,1170000,5.0,3,2.0,house
2017-11-23,37813,Moorebank,2170,875000,3.0,1,1.0,house
2017-11-21,37814,Chipping Norton,2170,1800000,5.0,3,2.0,house
2017-11-21,37815,Moorebank,2170,1175000,6.0,2,2.0,house
2017-11-18,37816,Casula,2170,1070000,4.0,3,2.0,house
2017-11-18,37817,Liverpool,2170,690000,3.0,1,2.0,house
2017-11-17,37818,Prestons,2170,950200,5.0,3,2.0,house
2017-11-17,37819,Chipping Norton,2170,940000,4.0,2,2.0,house
2017-11-17,37820,Hammondville,2170,850000,5.0,2,2.0,house
2017-11-17,37821,Liverpool,2170,750000,3.0,1,1.0,house
2017-11-16,37822,Prestons,2170,862500,4.0,2,4.0,house
2017-11-15,37823,Chipping Norton,2170,990000,4.0,2,3.0,house
2017-11-15,37824,Chipping Norton,2170,920000,4.0,2,4.0,house
2017-11-13,37825,Moorebank,2170,1750000,4.0,2,2.0,house
2017-11-13,37826,Prestons,2170,1186000,5.0,3,2.0,house
2017-11-13,37827,Lurnea,2170,895000,2.0,1,2.0,house
2017-11-11,37828,Prestons,2170,725000,3.0,2,2.0,house
2017-11-10,37829,Prestons,2170,750000,3.0,2,2.0,house
2017-11-10,37830,Prestons,2170,735000,3.0,2,2.0,house
2017-11-10,37831,Hammondville,2170,525000,2.0,1,2.0,house
2017-11-08,37832,Chipping Norton,2170,765000,3.0,2,1.0,duplex/semi-detached
2017-11-06,37833,Prestons,2170,987500,4.0,2,2.0,house
2017-11-06,37834,Casula,2170,598000,3.0,2,1.0,townhouse
2017-11-04,37835,Casula,2170,737000,3.0,2,1.0,house
2017-11-03,37836,Hammondville,2170,885000,3.0,2,2.0,house
2017-11-02,37837,Chipping Norton,2170,1115000,4.0,2,3.0,house
2017-11-01,37838,Casula,2170,3420000,18.0,12,10.0,townhouse
2017-10-31,37839,Prestons,2170,1100000,4.0,3,2.0,house
2017-10-31,37840,Chipping Norton,2170,1042500,3.0,1,2.0,house
2017-10-30,37841,Casula,2170,759000,4.0,3,2.0,townhouse
2017-10-28,37842,Lurnea,2170,755000,3.0,2,2.0,house
2017-10-27,37843,Chipping Norton,2170,980000,3.0,1,6.0,house
2017-10-27,37844,Lurnea,2170,820000,5.0,2,2.0,house
2017-10-26,37845,Chipping Norton,2170,1035000,4.0,2,2.0,house
2017-10-26,37846,Casula,2170,512500,3.0,1,1.0,townhouse
2017-10-24,37847,Moorebank,2170,895000,4.0,1,2.0,house
2017-10-21,37848,Casula,2170,1050000,5.0,2,3.0,house
2017-10-20,37849,Casula,2170,1800000,3.0,1,1.0,house
2017-10-19,37850,Hammondville,2170,840000,4.0,2,1.0,house
2017-10-19,37851,Chipping Norton,2170,775000,3.0,3,2.0,townhouse
2017-10-18,37852,Moorebank,2170,775000,1.0,1,,house
2017-10-16,37853,Moorebank,2170,1350000,4.0,2,2.0,house
2017-10-16,37854,Chipping Norton,2170,990000,4.0,2,2.0,house
2017-10-16,37855,Mount Pritchard,2170,725000,3.0,2,2.0,house
2017-10-14,37856,Moorebank,2170,1200000,5.0,3,2.0,house
2017-10-12,37857,Moorebank,2170,1175000,5.0,2,2.0,house
2017-10-11,37858,Casula,2170,525000,2.0,1,1.0,terrace
2017-10-09,37859,Mount Pritchard,2170,562000,3.0,2,2.0,house
2017-10-06,37860,Moorebank,2170,1100000,4.0,2,2.0,house
2017-10-03,37861,Moorebank,2170,1450000,4.0,3,2.0,house
2017-10-03,37862,Casula,2170,980000,5.0,2,2.0,house
2017-09-30,37863,Prestons,2170,960000,4.0,3,2.0,house
2017-09-30,37864,Liverpool,2170,440000,2.0,1,1.0,house
2017-09-29,37865,Chipping Norton,2170,1095000,4.0,2,2.0,house
2017-09-29,37866,Chipping Norton,2170,1060000,4.0,2,2.0,house
2017-09-29,37867,Prestons,2170,900000,6.0,2,3.0,house
2017-09-28,37868,Chipping Norton,2170,1135000,4.0,2,2.0,house
2017-09-27,37869,Liverpool,2170,988000,2.0,1,1.0,house
2017-09-27,37870,Mount Pritchard,2170,640000,3.0,1,,house
2017-09-25,37871,Hammondville,2170,880000,4.0,2,2.0,house
2017-09-22,37872,Chipping Norton,2170,1300000,7.0,4,8.0,house
2017-09-22,37873,Moorebank,2170,940000,4.0,2,1.0,house
2017-09-22,37874,Moorebank,2170,595000,3.0,1,1.0,townhouse
2017-09-21,37875,Hammondville,2170,845000,3.0,1,1.0,house
2017-09-20,37876,Chipping Norton,2170,1200000,5.0,3,4.0,house
2017-09-19,37877,Casula,2170,1000000,5.0,2,2.0,house
2017-09-19,37878,Prestons,2170,840000,4.0,3,2.0,house
2017-09-19,37879,Prestons,2170,835000,5.0,3,1.0,house
2017-09-19,37880,Moorebank,2170,710000,3.0,2,1.0,house
2017-09-18,37881,Prestons,2170,777000,4.0,2,2.0,house
2017-09-18,37882,Lurnea,2170,660000,4.0,2,2.0,house
2017-09-15,37883,Moorebank,2170,1180000,6.0,2,2.0,house
2017-09-15,37884,Casula,2170,755000,3.0,2,2.0,house
2017-09-11,37885,Liverpool,2170,840000,4.0,3,2.0,house
2017-09-09,37886,Casula,2170,1402000,5.0,3,2.0,house
2017-09-09,37887,Chipping Norton,2170,926000,4.0,2,2.0,house
2017-09-09,37888,Casula,2170,724888,4.0,1,1.0,house
2017-09-09,37889,Lurnea,2170,695000,3.0,1,1.0,house
2017-09-08,37890,Moorebank,2170,890000,4.0,2,2.0,house
2017-09-07,37891,Chipping Norton,2170,850000,4.0,2,2.0,house
2017-09-06,37892,Liverpool,2170,531000,3.0,1,1.0,townhouse
2017-09-04,37893,Moorebank,2170,855000,3.0,2,1.0,house
2017-09-04,37894,Liverpool,2170,850000,6.0,3,3.0,house
2017-09-02,37895,Casula,2170,925000,5.0,3,2.0,house
2017-09-02,37896,Mount Pritchard,2170,740000,3.0,1,1.0,house
2017-09-02,37897,Mount Pritchard,2170,665000,3.0,1,1.0,house
2017-09-01,37898,Moorebank,2170,691500,3.0,1,,house
2017-09-01,37899,Prestons,2170,625000,2.0,1,1.0,duplex/semi-detached
2017-08-31,37900,Chipping Norton,2170,1150000,4.0,2,2.0,house
2017-08-30,37901,Casula,2170,800000,3.0,1,,house
2017-08-29,37902,Hammondville,2170,815000,3.0,2,2.0,house
2017-08-28,37903,Moorebank,2170,1162500,4.0,2,3.0,house
2017-08-26,37904,Lurnea,2170,866000,3.0,3,1.0,house
2017-08-26,37905,Prestons,2170,814000,4.0,2,2.0,house
2017-08-25,37906,Chipping Norton,2170,1265000,4.0,3,2.0,house
2017-08-25,37907,Moorebank,2170,850000,3.0,2,1.0,house
2017-08-24,37908,Hammondville,2170,773000,3.0,1,1.0,house
2017-08-23,37909,Moorebank,2170,1100000,4.0,2,2.0,house
2017-08-22,37910,Prestons,2170,770000,4.0,2,2.0,house
2017-08-19,37911,Prestons,2170,921000,5.0,3,2.0,house
2017-08-19,37912,Casula,2170,749000,4.0,3,2.0,townhouse
2017-08-19,37913,Lurnea,2170,730000,5.0,2,2.0,house
2017-08-18,37914,Moorebank,2170,925000,4.0,2,1.0,house
2017-08-17,37915,Moorebank,2170,850000,3.0,1,2.0,house
2017-08-17,37916,Chipping Norton,2170,730000,3.0,2,2.0,townhouse
2017-08-16,37917,Prestons,2170,735000,4.0,2,2.0,house
2017-08-16,37918,Casula,2170,705000,3.0,2,2.0,house
2017-08-15,37919,Moorebank,2170,950000,4.0,2,1.0,house
2017-08-14,37920,Moorebank,2170,1050000,4.0,2,2.0,house
2017-08-12,37921,Chipping Norton,2170,1330000,4.0,2,6.0,house
2017-08-10,37922,Lurnea,2170,575000,3.0,1,1.0,townhouse
2017-08-09,37923,Prestons,2170,1030000,5.0,2,2.0,house
2017-08-07,37924,Prestons,2170,561000,3.0,2,1.0,townhouse
2017-08-07,37925,Hammondville,2170,550000,3.0,1,1.0,townhouse
2017-08-05,37926,Lurnea,2170,751000,3.0,1,1.0,house
2017-08-04,37927,Moorebank,2170,1175000,4.0,2,2.0,house
2017-08-04,37928,Moorebank,2170,1060000,4.0,2,2.0,house
2017-08-03,37929,Hammondville,2170,970000,4.0,2,2.0,house
2017-08-02,37930,Lurnea,2170,650000,3.0,2,6.0,house
2017-08-01,37931,Moorebank,2170,1075000,4.0,2,2.0,house
2017-07-31,37932,Moorebank,2170,850000,3.0,2,1.0,house
2017-07-31,37933,Casula,2170,530000,3.0,1,1.0,townhouse
2017-07-29,37934,Prestons,2170,851000,4.0,2,2.0,house
2017-07-29,37935,Prestons,2170,790000,4.0,2,2.0,house
2017-07-25,37936,Liverpool,2170,875000,3.0,1,2.0,house
2017-07-24,37937,Moorebank,2170,977000,3.0,1,2.0,house
2017-07-22,37938,Liverpool,2170,1180500,4.0,3,2.0,house
2017-07-22,37939,Liverpool,2170,905000,5.0,1,2.0,house
2017-07-22,37940,Liverpool,2170,566000,3.0,1,2.0,villa
2017-07-20,37941,Mount Pritchard,2170,850000,3.0,2,2.0,house
2017-07-18,37942,Hammondville,2170,710000,3.0,2,1.0,house
2017-07-18,37943,Chipping Norton,2170,649999,3.0,2,2.0,townhouse
2017-07-17,37944,Moorebank,2170,1100000,4.0,3,2.0,house
2017-07-17,37945,Chipping Norton,2170,1020000,5.0,2,4.0,house
2017-07-17,37946,Liverpool,2170,660000,3.0,1,1.0,house
2017-07-14,37947,Casula,2170,1025000,5.0,3,2.0,house
2017-07-14,37948,Chipping Norton,2170,895000,5.0,3,1.0,duplex/semi-detached
2017-07-13,37949,Casula,2170,900000,6.0,2,2.0,house
2017-07-11,37950,Prestons,2170,836000,4.0,2,2.0,house
2017-07-08,37951,Moorebank,2170,1120000,3.0,2,2.0,house
2017-07-08,37952,Moorebank,2170,782000,3.0,1,3.0,house
2017-07-01,37953,Lurnea,2170,765000,3.0,2,2.0,house
2017-06-30,37954,Moorebank,2170,1197000,4.0,2,2.0,house
2017-06-27,37955,Casula,2170,1340000,4.0,2,1.0,house
2017-06-27,37956,Moorebank,2170,1300000,5.0,3,2.0,house
2017-06-26,37957,Liverpool,2170,1235000,5.0,2,2.0,house
2017-06-24,37958,Prestons,2170,1060000,4.0,2,3.0,house
2017-06-24,37959,Chipping Norton,2170,960000,4.0,2,4.0,house
2017-06-23,37960,Moorebank,2170,1140000,4.0,2,1.0,house
2017-06-20,37961,Chipping Norton,2170,952500,4.0,2,4.0,house
2017-06-17,37962,Moorebank,2170,935000,3.0,2,1.0,house
2017-06-17,37963,Prestons,2170,830000,4.0,2,2.0,house
2017-06-17,37964,Lurnea,2170,655000,3.0,1,3.0,house
2017-06-15,37965,Mount Pritchard,2170,605000,3.0,1,,house
2017-06-10,37966,Prestons,2170,1100000,4.0,2,1.0,house
2017-06-08,37967,Moorebank,2170,950000,4.0,1,2.0,house
2017-06-06,37968,Lurnea,2170,570000,4.0,2,2.0,townhouse
2017-06-05,37969,Moorebank,2170,1280000,6.0,3,2.0,house
2017-06-04,37970,Mount Pritchard,2170,530000,3.0,1,,house
2017-06-03,37971,Prestons,2170,750000,4.0,2,2.0,house
2017-06-02,37972,Chipping Norton,2170,943000,4.0,2,2.0,house
2017-05-31,37973,Chipping Norton,2170,987000,4.0,2,2.0,house
2017-05-31,37974,Warwick Farm,2170,755000,3.0,1,1.0,house
2017-05-29,37975,Lurnea,2170,750000,3.0,1,2.0,house
2017-05-27,37976,Liverpool,2170,912000,4.0,3,2.0,house
2017-05-27,37977,Mount Pritchard,2170,875000,3.0,2,2.0,house
2017-05-27,37978,Mount Pritchard,2170,815000,3.0,1,1.0,house
2017-05-27,37979,Casula,2170,701000,3.0,1,1.0,duplex/semi-detached
2017-05-26,37980,Moorebank,2170,675000,3.0,2,2.0,house
2017-05-22,37981,Mount Pritchard,2170,1070000,5.0,3,2.0,house
2017-05-19,37982,Liverpool,2170,680000,3.0,2,2.0,house
2017-05-18,37983,Chipping Norton,2170,1100000,5.0,3,2.0,house
2017-05-17,37984,Moorebank,2170,925000,3.0,1,3.0,house
2017-05-16,37985,Chipping Norton,2170,992500,3.0,1,2.0,house
2017-05-16,37986,Prestons,2170,750000,4.0,2,2.0,house
2017-05-13,37987,Moorebank,2170,1280000,4.0,2,2.0,house
2017-05-13,37988,Chipping Norton,2170,1100000,4.0,2,2.0,house
2017-05-13,37989,Chipping Norton,2170,950000,4.0,2,2.0,house
2017-05-13,37990,Lurnea,2170,732500,3.0,1,2.0,house
2017-05-06,37991,Moorebank,2170,1010000,3.0,1,3.0,house
2017-05-05,37992,Hammondville,2170,880000,5.0,2,2.0,house
2017-05-05,37993,Casula,2170,592000,3.0,1,1.0,house
2017-05-01,37994,Moorebank,2170,965000,4.0,2,1.0,house
2017-05-01,37995,Moorebank,2170,707000,3.0,2,2.0,townhouse
2017-04-29,37996,Moorebank,2170,1450000,3.0,2,7.0,house
2017-04-29,37997,Hammondville,2170,561000,2.0,1,1.0,house
2017-04-28,37998,Moorebank,2170,920000,4.0,2,4.0,house
2017-04-28,37999,Moorebank,2170,900000,3.0,2,2.0,house
2017-04-28,38000,Moorebank,2170,840000,3.0,2,1.0,house
2017-04-26,38001,Prestons,2170,632000,3.0,2,2.0,house
2017-04-24,38002,Lurnea,2170,695000,3.0,2,2.0,house
2017-04-24,38003,Prestons,2170,675000,3.0,2,2.0,house
2017-04-21,38004,Chipping Norton,2170,932500,4.0,2,1.0,house
2017-04-21,38005,Prestons,2170,705000,3.0,1,1.0,house
2017-04-19,38006,Casula,2170,725000,4.0,2,2.0,house
2017-04-19,38007,Lurnea,2170,526000,4.0,1,1.0,townhouse
2017-04-17,38008,Casula,2170,917500,5.0,3,2.0,house
2017-04-15,38009,Chipping Norton,2170,880000,3.0,1,3.0,house
2017-04-10,38010,Chipping Norton,2170,1100000,4.0,2,2.0,house
2017-04-10,38011,Liverpool,2170,891000,5.0,2,2.0,house
2017-04-08,38012,Chipping Norton,2170,1296000,4.0,3,2.0,house
2017-04-07,38013,Lurnea,2170,530000,2.0,1,1.0,townhouse
2017-04-06,38014,Prestons,2170,800000,4.0,2,2.0,house
2017-04-06,38015,Prestons,2170,576000,4.0,2,1.0,house
2017-04-05,38016,Moorebank,2170,840000,3.0,2,2.0,house
2017-04-05,38017,Hammondville,2170,520000,2.0,1,1.0,villa
2017-04-01,38018,Chipping Norton,2170,1110000,4.0,2,2.0,house
2017-03-31,38019,Moorebank,2170,2160000,8.0,5,6.0,house
2017-03-31,38020,Casula,2170,520000,2.0,1,1.0,townhouse
2017-03-25,38021,Chipping Norton,2170,1630000,3.0,1,6.0,house
2017-03-25,38022,Chipping Norton,2170,1020000,5.0,2,2.0,house
2017-03-24,38023,Chipping Norton,2170,1125000,4.0,3,2.0,house
2017-03-24,38024,Casula,2170,770000,3.0,1,1.0,house
2017-03-21,38025,Chipping Norton,2170,1170000,4.0,2,2.0,house
2017-03-20,38026,Prestons,2170,790000,4.0,2,2.0,house
2017-03-18,38027,Casula,2170,740000,4.0,1,1.0,house
2017-03-17,38028,Moorebank,2170,930000,4.0,2,1.0,house
2017-03-17,38029,Liverpool,2170,840000,5.0,2,1.0,house
2017-03-16,38030,Chipping Norton,2170,590000,2.0,1,1.0,house
2017-03-15,38031,Moorebank,2170,880000,4.0,2,2.0,house
2017-03-13,38032,Moorebank,2170,1000000,5.0,2,2.0,house
2017-03-13,38033,Moorebank,2170,916000,4.0,2,2.0,house
2017-03-10,38034,Hammondville,2170,495000,2.0,1,1.0,townhouse
2017-03-09,38035,Moorebank,2170,925000,4.0,3,4.0,house
2017-03-08,38036,Chipping Norton,2170,915000,3.0,1,1.0,house
2017-03-08,38037,Hammondville,2170,825000,3.0,2,1.0,house
2017-03-07,38038,Moorebank,2170,825000,3.0,2,1.0,house
2017-03-06,38039,Liverpool,2170,920000,3.0,2,2.0,house
2017-03-06,38040,Casula,2170,570000,3.0,1,1.0,townhouse
2017-03-04,38041,Prestons,2170,810000,4.0,2,2.0,house
2017-03-01,38042,Moorebank,2170,1310000,3.0,1,10.0,house
2017-03-01,38043,Moorebank,2170,1140000,3.0,1,2.0,house
2017-03-01,38044,Moorebank,2170,1140000,3.0,1,2.0,house
2017-02-28,38045,Casula,2170,915000,4.0,2,2.0,house
2017-02-27,38046,Lurnea,2170,680000,3.0,1,1.0,house
2017-02-25,38047,Chipping Norton,2170,924000,4.0,2,2.0,house
2017-02-25,38048,Casula,2170,880000,5.0,3,4.0,house
2017-02-25,38049,Moorebank,2170,845000,3.0,1,3.0,house
2017-02-25,38050,Prestons,2170,634000,3.0,1,1.0,house
2017-02-23,38051,Moorebank,2170,911000,5.0,3,2.0,house
2017-02-20,38052,Prestons,2170,850000,4.0,2,2.0,house
2017-02-20,38053,Hammondville,2170,513000,3.0,1,1.0,townhouse
2017-02-17,38054,Moorebank,2170,925000,4.0,2,1.0,house
2017-02-16,38055,Chipping Norton,2170,1101000,4.0,2,6.0,house
2017-02-16,38056,Moorebank,2170,800000,4.0,2,2.0,house
2017-02-15,38057,Moorebank,2170,930000,4.0,1,2.0,house
2017-02-15,38058,Casula,2170,720000,4.0,3,3.0,duplex/semi-detached
2017-02-14,38059,Lurnea,2170,705000,3.0,1,1.0,house
2017-02-11,38060,Mount Pritchard,2170,647000,3.0,1,1.0,house
2017-02-11,38061,Liverpool,2170,630000,3.0,1,1.0,house
2017-02-04,38062,Moorebank,2170,1387000,5.0,3,2.0,house
2017-02-04,38063,Prestons,2170,822000,5.0,3,2.0,house
2017-02-03,38064,Moorebank,2170,575000,3.0,2,1.0,townhouse
2017-01-31,38065,Hammondville,2170,690000,3.0,2,1.0,duplex/semi-detached
2017-01-30,38066,Chipping Norton,2170,920000,5.0,2,2.0,house
2017-01-27,38067,Chipping Norton,2170,900000,4.0,1,2.0,house
2017-01-22,38068,Moorebank,2170,935000,5.0,3,2.0,house
2017-01-20,38069,Chipping Norton,2170,900000,4.0,2,2.0,house
2017-01-16,38070,Chipping Norton,2170,915000,4.0,2,1.0,house
2016-12-23,38071,Chipping Norton,2170,1100000,4.0,3,2.0,house
2016-12-23,38072,Moorebank,2170,648000,3.0,1,1.0,duplex/semi-detached
2016-12-23,38073,Prestons,2170,635000,3.0,1,2.0,house
2016-12-21,38074,Casula,2170,1015000,4.0,3,2.0,house
2016-12-21,38075,Moorebank,2170,795000,4.0,1,1.0,house
2016-12-20,38076,Moorebank,2170,1145000,4.0,2,2.0,house
2016-12-20,38077,Chipping Norton,2170,1027500,5.0,2,2.0,house
2016-12-20,38078,Chipping Norton,2170,930000,5.0,2,2.0,house
2016-12-19,38079,Liverpool,2170,1042000,4.0,2,4.0,house
2016-12-17,38080,Moorebank,2170,855000,3.0,2,4.0,house
2016-12-15,38081,Chipping Norton,2170,885000,4.0,2,1.0,house
2016-12-13,38082,Moorebank,2170,840000,4.0,2,2.0,house
2016-12-12,38083,Moorebank,2170,896000,4.0,2,2.0,house
2016-12-12,38084,Warwick Farm,2170,681000,3.0,1,2.0,house
2016-12-10,38085,Prestons,2170,730000,3.0,1,2.0,house
2016-12-09,38086,Hammondville,2170,910000,4.0,2,2.0,house
2016-12-08,38087,Hammondville,2170,900000,4.0,2,2.0,house
2016-12-05,38088,Liverpool,2170,850000,3.0,2,2.0,house
2016-12-05,38089,Liverpool,2170,645000,3.0,1,1.0,house
2016-12-03,38090,Moorebank,2170,1565000,6.0,3,2.0,house
2016-12-03,38091,Hammondville,2170,920000,5.0,2,2.0,house
2016-11-26,38092,Casula,2170,727000,3.0,1,2.0,house
2016-11-25,38093,Chipping Norton,2170,1000000,5.0,2,4.0,house
2016-11-25,38094,Moorebank,2170,780000,3.0,1,1.0,house
2016-11-21,38095,Chipping Norton,2170,770000,3.0,2,1.0,duplex/semi-detached
2016-11-18,38096,Prestons,2170,930000,5.0,2,2.0,house
2016-11-18,38097,Liverpool,2170,410000,2.0,1,1.0,house
2016-11-17,38098,Moorebank,2170,955300,4.0,2,4.0,house
2016-11-17,38099,Moorebank,2170,892000,5.0,3,2.0,house
2016-11-16,38100,Moorebank,2170,810000,3.0,2,1.0,house
2016-11-15,38101,Chipping Norton,2170,998000,5.0,2,2.0,house
2016-11-12,38102,Chipping Norton,2170,870000,3.0,2,1.0,house
2016-11-12,38103,Prestons,2170,770000,4.0,2,2.0,house
2016-11-12,38104,Lurnea,2170,690500,3.0,1,2.0,house
2016-11-09,38105,Casula,2170,805000,5.0,2,1.0,house
2016-11-07,38106,Chipping Norton,2170,970000,4.0,2,2.0,house
2016-11-05,38107,Moorebank,2170,805000,3.0,1,3.0,house
2016-11-05,38108,Prestons,2170,735000,4.0,2,2.0,house
2016-11-04,38109,Chipping Norton,2170,940000,4.0,2,2.0,house
2016-11-04,38110,Liverpool,2170,610000,3.0,2,2.0,townhouse
2016-11-03,38111,Hammondville,2170,674000,3.0,2,1.0,house
2016-11-02,38112,Moorebank,2170,880000,3.0,1,2.0,house
2016-11-01,38113,Chipping Norton,2170,920000,3.0,2,2.0,house
2016-10-29,38114,Casula,2170,1025000,5.0,3,2.0,house
2016-10-29,38115,Chipping Norton,2170,970000,3.0,1,2.0,house
2016-10-28,38116,Chipping Norton,2170,1072500,5.0,3,7.0,house
2016-10-28,38117,Casula,2170,900000,4.0,2,2.0,house
2016-10-26,38118,Liverpool,2170,900000,3.0,1,1.0,house
2016-10-25,38119,Liverpool,2170,1300000,2.0,2,1.0,house
2016-10-25,38120,Liverpool,2170,1200000,5.0,3,3.0,house
2016-10-25,38121,Casula,2170,870000,6.0,2,1.0,house
